Time,Bearing 1
176.1479,-0.706
176.14795,0.103
176.148,-0.125
176.14806,-0.667
176.1481,-0.244
176.14815,0.244
176.1482,0.466
176.14825,0.261
176.1483,-0.103
176.14835,0.0
176.1484,0.063
176.14845,0.203
176.1485,-0.303
176.14854,-0.662
176.1486,-0.544
176.14865,0.498
176.1487,0.295
176.14874,-0.132
176.1488,-0.374
176.14885,0.203
176.1489,0.505
176.14896,0.0
176.149,-0.293
176.14905,-0.232
176.1491,0.085
176.14915,0.22
176.1492,0.056
176.14925,-0.11
176.1493,0.41
176.14935,0.303
176.1494,0.254
176.14944,0.337
176.1495,0.271
176.14955,-0.09
176.1496,-0.061
176.14964,0.037
176.1497,-0.049
176.14975,0.0
176.1498,0.022
176.14986,-0.125
176.1499,-0.186
176.14995,0.291
176.15,0.291
