Time,Bearing 1
160.14815,-0.046
160.1482,0.002
160.14825,0.081
160.1483,0.076
160.14835,0.098
160.1484,-0.02
160.14845,-0.176
160.1485,-0.125
160.14854,-0.134
160.1486,0.022
160.14865,-0.154
160.1487,-0.2
160.14874,0.076
160.1488,0.117
160.14885,-0.022
160.1489,-0.081
160.14896,-0.085
160.149,-0.02
160.14905,0.027
160.1491,-0.117
160.14915,-0.09
160.1492,0.09
160.14925,0.115
160.1493,-0.007
160.14935,0.054
160.1494,0.083
160.14944,0.056
160.1495,-0.125
160.14955,-0.024
160.1496,0.149
160.14964,0.212
160.1497,-0.015
160.14975,-0.063
160.1498,0.171
160.14986,0.339
160.1499,0.427
160.14995,-0.308
160.15,-0.21
