Time,Bearing 1
100.1477,-0.039
100.14775,-0.139
100.1478,-0.132
100.14785,-0.032
100.1479,-0.007
100.14795,0.015
100.148,0.029
100.14805,0.11
100.1481,0.042
100.14815,-0.137
100.1482,-0.002
100.14825,0.183
100.1483,0.457
100.14835,0.139
100.1484,-0.3
100.14845,-0.085
100.1485,0.078
100.14855,0.078
100.1486,0.139
100.14865,-0.029
100.1487,-0.085
100.14875,-0.359
100.1488,-0.249
100.14885,0.066
100.1489,0.129
100.14895,0.027
100.149,-0.215
100.14905,-0.122
100.1491,0.183
100.14915,0.315
100.1492,0.144
100.14925,0.015
100.1493,0.044
100.14935,0.083
100.1494,-0.017
100.14945,-0.107
100.1495,0.027
100.14955,0.11
100.1496,-0.029
100.14965,-0.112
100.1497,-0.093
100.14975,0.107
100.1498,0.112
100.14985,-0.032
100.1499,-0.173
100.14995,-0.098
