Time,Bearing 1
130.1479,0.122
130.14795,-0.117
130.148,-0.188
130.14806,-0.103
130.1481,0.078
130.14815,0.073
130.1482,0.0
130.14825,-0.085
130.1483,-0.02
130.14835,0.168
130.1484,0.22
130.14845,0.115
130.1485,-0.005
130.14854,0.032
130.1486,0.183
130.14865,0.208
130.1487,0.09
130.14874,0.061
130.1488,0.176
130.14885,0.193
130.1489,0.127
130.14896,-0.01
130.149,-0.063
130.14905,0.017
130.1491,-0.12
130.14915,-0.208
130.1492,-0.215
130.14925,-0.127
130.1493,0.024
130.14935,-0.037
130.1494,-0.095
130.14944,-0.195
130.1495,-0.11
130.14955,0.042
130.1496,0.015
130.14964,-0.168
130.1497,-0.066
130.14975,0.095
130.1498,0.291
130.14986,0.447
130.1499,0.051
130.14995,-0.007
130.15,0.339
